id,us_state_id,name,abbreviation,created_at,updated_at
1172,21,VERMILION,,49:24.4,49:24.4
1173,21,VERNON,,49:24.6,49:24.6
1174,21,WASHINGTON,,49:25.1,49:25.1
1175,21,WEBSTER,,49:25.4,49:25.4
1176,21,WEST BATON ROUGE,,49:25.8,49:25.8
1177,21,WEST CARROLL,,49:25.9,49:25.9
1178,21,WEST FELICIANA,,49:26.1,49:26.1
1179,21,WINN,,49:26.2,49:26.2
1180,19,ANDROSCOGGIN,,49:26.4,49:26.4
1181,19,AROOSTOOK,,49:27.1,49:27.1
1182,19,CUMBERLAND,,49:28.6,49:28.6
1183,19,FRANKLIN,,49:30.2,49:30.2
1184,20,MORGAN,,49:30.4,49:30.4
1185,19,HANCOCK,,49:30.9,49:30.9
1186,19,KENNEBEC,,49:32.3,49:32.3
1187,19,KNOX,,49:36.0,49:36.0
1188,19,LINCOLN,,49:36.7,49:36.7
1189,19,OXFORD,,49:40.2,49:40.2
1190,19,PENOBSCOT,,49:41.2,49:41.2
1191,19,PISCATAQUIS,,49:45.2,49:45.2
1192,19,SAGADAHOC,,49:45.7,49:45.7
1193,19,SOMERSET,,49:46.0,49:46.0
1194,19,WALDO,,49:50.1,49:50.1
1195,19,WASHINGTON,,49:50.8,49:50.8
1196,22,ALLEGANY,,49:53.2,49:53.2
1197,22,ANNE ARUNDEL,,49:56.4,49:56.4
1198,22,BALTIMORE,,49:57.5,49:57.5
1199,22,CALVERT,,49:59.0,49:59.0
1200,22,CAROLINE,,49:59.4,49:59.4
1201,22,CARROLL,,50:02.2,50:02.2
1202,22,CECIL,,50:02.7,50:02.7
1203,22,CHARLES,,50:03.2,50:03.2
1204,22,DORCHESTER,,50:03.9,50:03.9
1205,22,FREDERICK,,50:04.5,50:04.5
1206,22,GARRETT,,50:07.6,50:07.6
1207,22,HARFORD,,50:08.1,50:08.1
1208,22,HOWARD,,50:08.8,50:08.8
1209,22,KENT,,50:09.5,50:09.5
1210,22,MONTGOMERY,,50:09.9,50:09.9
1211,22,PRINCE GEORGES,,50:15.3,50:15.3
1212,22,QUEEN ANNES,,50:19.4,50:19.4
1213,22,ST MARYS,,50:20.0,50:20.0
1214,22,SOMERSET,,50:23.2,50:23.2
1215,22,TALBOT,,50:23.6,50:23.6
1216,22,WASHINGTON,,50:24.2,50:24.2
1217,22,WICOMICO,,50:25.0,50:25.0
1218,22,WORCESTER,,50:25.5,50:25.5
1219,22,BALTIMORE (IND CITY),,50:28.5,50:28.5
1220,23,BARNSTABLE,,50:29.1,50:29.1
1221,23,BERKSHIRE,,50:31.4,50:31.4
1222,23,BRISTOL,,50:35.9,50:35.9
1223,23,DUKES,,50:40.2,50:40.2
1224,23,ESSEX,,50:40.5,50:40.5
1225,23,FRANKLIN,,50:42.5,50:42.5
1226,23,HAMPDEN,,50:47.7,50:47.7
1227,23,HAMPSHIRE,,50:49.3,50:49.3
1228,23,MIDDLESEX,,50:50.6,50:50.6
1229,23,NANTUCKET,,50:59.6,50:59.6
1230,23,NORFOLK,,50:59.7,50:59.7
1231,23,PLYMOUTH,,51:03.3,51:03.3
1232,23,SUFFOLK,,51:05.6,51:05.6
1233,23,WORCESTER,,51:09.6,51:09.6
1234,24,ALCONA,,51:15.6,51:15.6
1235,24,ALGER,,51:15.8,51:15.8
1236,24,ALLEGAN,,51:16.2,51:16.2
1237,24,ALPENA,,51:16.9,51:16.9
1238,24,ANTRIM,,51:17.1,51:17.1
1239,24,ARENAC,,51:17.4,51:17.4
1240,24,BARAGA,,51:17.7,51:17.7
1241,24,BARRY,,51:17.9,51:17.9
1242,24,BAY,,51:18.2,51:18.2
1243,24,BENZIE,,51:18.5,51:18.5
1244,24,BERRIEN,,51:21.3,51:21.3
1245,24,BRANCH,,51:22.3,51:22.3
1246,24,CALHOUN,,51:22.6,51:22.6
1247,24,CASS,,51:23.1,51:23.1
1248,24,CHARLEVOIX,,51:23.4,51:23.4
1249,24,CHEBOYGAN,,51:23.7,51:23.7
1250,24,CHIPPEWA,,51:24.0,51:24.0
1251,24,CLARE,,51:24.6,51:24.6
1252,24,CLINTON,,51:24.8,51:24.8
1253,24,CRAWFORD,,51:25.6,51:25.6
1254,24,DELTA,,51:25.7,51:25.7
1255,24,DICKINSON,,51:26.1,51:26.1
1256,24,EATON,,51:29.3,51:29.3
1257,24,EMMET,,51:30.1,51:30.1
1258,24,GENESEE,,51:30.6,51:30.6
1259,24,GLADWIN,,51:35.1,51:35.1
1260,24,GOGEBIC,,51:35.3,51:35.3
1261,24,GRAND TRAVERSE,,51:35.5,51:35.5
1262,24,GRATIOT,,51:35.8,51:35.8
1263,24,HILLSDALE,,51:36.4,51:36.4
1264,24,HOUGHTON,,51:37.1,51:37.1
1265,24,HURON,,51:37.9,51:37.9
1266,24,INGHAM,,51:40.9,51:40.9
1267,24,IONIA,,51:41.6,51:41.6
1268,24,IOSCO,,51:42.1,51:42.1
1269,24,IRON,,51:42.3,51:42.3
1270,24,ISABELLA,,51:42.6,51:42.6
1271,24,JACKSON,,51:42.8,51:42.8
1272,24,KALAMAZOO,,51:43.4,51:43.4
1273,24,KALKASKA,,51:44.1,51:44.1
1274,24,KENT,,51:44.2,51:44.2
1275,24,KEWEENAW,,51:45.8,51:45.8
1276,24,LAKE,,51:46.0,51:46.0
1277,24,LAPEER,,51:46.1,51:46.1
1278,24,LEELANAU,,51:48.1,51:48.1
1279,24,LENAWEE,,51:48.5,51:48.5
1280,24,LIVINGSTON,,51:49.1,51:49.1
1281,24,LUCE,,51:49.5,51:49.5
1282,24,MACKINAC,,51:49.6,51:49.6
1283,24,MACOMB,,51:49.9,51:49.9
1284,24,MANISTEE,,51:51.2,51:51.2
1285,24,MARQUETTE,,51:51.5,51:51.5
1286,24,MASON,,51:54.1,51:54.1
1287,20,SHELBY,,51:54.3,51:54.3
1288,24,MECOSTA,,51:54.4,51:54.4
1289,24,MENOMINEE,,51:54.7,51:54.7
1290,24,MIDLAND,,51:55.1,51:55.1
1291,24,MISSAUKEE,,51:55.4,51:55.4
1292,24,MONROE,,51:55.5,51:55.5
1293,24,MONTCALM,,51:58.0,51:58.0
1294,24,MONTMORENCY,,51:58.7,51:58.7
1295,24,MUSKEGON,,51:58.8,51:58.8
1296,24,NEWAYGO,,51:59.5,51:59.5
1297,24,OAKLAND,,51:59.7,51:59.7
1298,24,OCEANA,,52:06.0,52:06.0
1299,24,OGEMAW,,52:06.3,52:06.3
1300,24,ONTONAGON,,52:06.5,52:06.5
1301,24,OSCEOLA,,52:09.9,52:09.9
1302,24,OSCODA,,52:10.2,52:10.2
1303,24,OTSEGO,,52:10.3,52:10.3
1304,24,OTTAWA,,52:10.5,52:10.5
1305,24,PRESQUE ISLE,,52:11.0,52:11.0
1306,24,ROSCOMMON,,52:11.2,52:11.2
1307,20,WARREN,,52:11.4,52:11.4
1308,24,SAGINAW,,52:11.5,52:11.5
1309,24,ST CLAIR,,52:12.1,52:12.1
1310,24,ST JOSEPH,,52:16.0,52:16.0
1311,24,SANILAC,,52:16.3,52:16.3
1312,24,SCHOOLCRAFT,,52:16.9,52:16.9
1313,24,SHIAWASSEE,,52:17.0,52:17.0
1314,24,TUSCOLA,,52:17.5,52:17.5
1315,24,VAN BUREN,,52:18.0,52:18.0
1316,24,WASHTENAW,,52:21.7,52:21.7
1317,24,WAYNE,,52:22.1,52:22.1
1318,24,WEXFORD,,52:27.1,52:27.1
1319,25,AITKIN,,52:27.3,52:27.3
1320,25,ANOKA,,52:27.8,52:27.8
1321,25,BECKER,,52:29.2,52:29.2
1322,25,BELTRAMI,,52:29.9,52:29.9
1323,25,BENTON,,52:33.2,52:33.2
1324,25,BIG STONE,,52:33.7,52:33.7
1325,25,BLUE EARTH,,52:34.1,52:34.1
1326,25,BROWN,,52:34.7,52:34.7
1327,25,CARLTON,,52:35.1,52:35.1
1328,25,CARVER,,52:37.9,52:37.9
1329,25,CASS,,52:38.6,52:38.6
1330,25,CHIPPEWA,,52:39.6,52:39.6
1331,25,CHISAGO,,52:39.8,52:39.8
1332,25,CLAY,,52:40.1,52:40.1
1333,25,CLEARWATER,,52:42.8,52:42.8
1334,25,COOK,,52:43.2,52:43.2
1335,25,COTTONWOOD,,52:43.4,52:43.4
1336,25,CROW WING,,52:43.7,52:43.7
1337,25,DAKOTA,,52:44.5,52:44.5
1338,25,DODGE,,52:47.9,52:47.9
1339,25,DOUGLAS,,52:48.1,52:48.1
1340,25,FARIBAULT,,52:48.5,52:48.5
1341,26,BELL,,52:48.6,52:48.6
1342,25,FILLMORE,,52:48.9,52:48.9
1343,25,FREEBORN,,52:49.4,52:49.4
1344,25,GOODHUE,,52:52.2,52:52.2
1345,25,GRANT,,52:52.6,52:52.6
1346,25,HENNEPIN,,52:52.8,52:52.8
1347,25,HOUSTON,,53:02.4,53:02.4
1348,25,HUBBARD,,53:02.6,53:02.6
1349,25,ISANTI,,53:02.9,53:02.9
1350,25,ITASCA,,53:03.1,53:03.1
1351,25,JACKSON,,53:06.5,53:06.5
1352,25,KANABEC,,53:06.9,53:06.9
1353,25,KANDIYOHI,,53:07.2,53:07.2
1354,25,KITTSON,,53:07.7,53:07.7
1355,25,KOOCHICHING,,53:08.2,53:08.2
1356,25,LAC QUI PARLE,,53:08.8,53:08.8
1357,25,LAKE,,53:09.1,53:09.1
1358,25,LAKE OF THE WOODS,,53:12.0,53:12.0
1359,25,LE SUEUR,,53:12.3,53:12.3
1360,25,LINCOLN,,53:12.7,53:12.7
1361,25,LYON,,53:12.9,53:12.9
1362,25,MCLEOD,,53:13.3,53:13.3
1363,25,MAHNOMEN,,53:13.7,53:13.7
1364,25,MARSHALL,,53:14.2,53:14.2
1365,25,MARTIN,,53:18.3,53:18.3
1366,25,MEEKER,,53:18.7,53:18.7
1367,25,MILLE LACS,,53:19.1,53:19.1
1368,25,MORRISON,,53:19.6,53:19.6
1369,25,MOWER,,53:20.3,53:20.3
1370,25,MURRAY,,53:20.8,53:20.8
1371,25,NICOLLET,,53:21.2,53:21.2
1372,25,NOBLES,,53:24.8,53:24.8
1373,25,NORMAN,,53:25.2,53:25.2
1374,25,OLMSTED,,53:25.5,53:25.5
1375,25,OTTER TAIL,,53:25.8,53:25.8
1376,25,PENNINGTON,,53:26.7,53:26.7
1377,25,PINE,,53:26.9,53:26.9
1378,25,PIPESTONE,,53:30.2,53:30.2
1379,25,POLK,,53:30.5,53:30.5
1380,25,POPE,,53:31.0,53:31.0
1381,25,RAMSEY,,53:31.4,53:31.4
1382,25,RED LAKE,,53:35.4,53:35.4
1383,25,REDWOOD,,53:35.7,53:35.7
1384,25,RENVILLE,,53:36.3,53:36.3
1385,25,RICE,,53:36.6,53:36.6
1386,25,ROCK,,53:36.9,53:36.9
1387,25,ROSEAU,,53:39.5,53:39.5
1388,25,ST LOUIS,,53:40.0,53:40.0
1389,25,SCOTT,,53:43.6,53:43.6
1390,25,SHERBURNE,,53:44.1,53:44.1
1391,25,SIBLEY,,53:44.5,53:44.5
1392,25,STEARNS,,53:44.8,53:44.8
1393,25,STEELE,,53:46.2,53:46.2
1394,25,STEVENS,,53:46.4,53:46.4
1395,25,SWIFT,,53:46.6,53:46.6
1396,25,TODD,,53:49.7,53:49.7
1397,25,TRAVERSE,,53:50.0,53:50.0
1398,25,WABASHA,,53:50.2,53:50.2
1399,25,WADENA,,53:50.6,53:50.6
1400,25,WASECA,,53:50.8,53:50.8
1401,25,WASHINGTON,,53:51.0,53:51.0
1402,25,WATONWAN,,53:54.5,53:54.5
1403,25,WILKIN,,53:54.8,53:54.8
1404,25,WINONA,,53:55.1,53:55.1
1405,25,WRIGHT,,53:55.6,53:55.6
1406,25,YELLOW MEDICINE,,53:56.4,53:56.4
1407,27,ADAMS,,54:00.0,54:00.0
1408,27,ALCORN,,54:00.2,54:00.2
1409,27,AMITE,,54:00.4,54:00.4
1410,27,ATTALA,,54:00.5,54:00.5
1411,27,BENTON,,54:00.9,54:00.9
1412,27,BOLIVAR,,54:01.1,54:01.1
1413,27,CALHOUN,,54:01.7,54:01.7
1414,27,CARROLL,,54:02.2,54:02.2
1415,27,CHICKASAW,,54:02.4,54:02.4
1416,27,CHOCTAW,,54:02.8,54:02.8
1417,27,CLAIBORNE,,54:03.0,54:03.0
1418,27,CLARKE,,54:03.1,54:03.1
1419,27,CLAY,,54:03.3,54:03.3
1420,27,COAHOMA,,54:03.5,54:03.5
1421,27,COPIAH,,54:03.9,54:03.9
1422,27,COVINGTON,,54:04.1,54:04.1
1423,27,DESOTO,,54:04.2,54:04.2
1424,27,FORREST,,54:04.5,54:04.5
1425,27,FRANKLIN,,54:04.7,54:04.7
1426,27,GEORGE,,54:08.4,54:08.4
1427,27,GREENE,,54:08.5,54:08.5
1428,27,GRENADA,,54:08.7,54:08.7
1429,27,HANCOCK,,54:08.8,54:08.8
1430,27,HARRISON,,54:09.2,54:09.2
1431,27,HINDS,,54:09.5,54:09.5
1432,27,HOLMES,,54:10.4,54:10.4
1433,27,HUMPHREYS,,54:10.8,54:10.8
1434,27,ISSAQUENA,,54:11.0,54:11.0
1435,27,ITAWAMBA,,54:16.0,54:16.0
1436,27,JACKSON,,54:16.1,54:16.1
1437,27,JASPER,,54:16.5,54:16.5
1438,27,JEFFERSON,,54:16.9,54:16.9
1439,27,JEFFERSON DAVIS,,54:17.0,54:17.0
1440,27,JONES,,54:17.2,54:17.2
1441,27,KEMPER,,54:17.5,54:17.5
1442,27,LAFAYETTE,,54:17.7,54:17.7
1443,27,LAMAR,,54:17.9,54:17.9
1444,27,LAUDERDALE,,54:18.1,54:18.1
1445,27,LAWRENCE,,54:21.1,54:21.1
1446,27,LEAKE,,54:21.4,54:21.4
1447,27,LEE,,54:21.6,54:21.6
1448,27,LEFLORE,,54:22.1,54:22.1
1449,27,LINCOLN,,54:22.5,54:22.5
1450,27,LOWNDES,,54:22.6,54:22.6
1451,27,MADISON,,54:22.9,54:22.9
1452,27,MARION,,54:26.5,54:26.5
1453,27,MARSHALL,,54:26.6,54:26.6
1454,27,MONROE,,54:26.9,54:26.9
1455,27,MONTGOMERY,,54:27.3,54:27.3
1456,27,NESHOBA,,54:27.5,54:27.5
1457,27,NEWTON,,54:27.6,54:27.6
1458,27,NOXUBEE,,54:27.9,54:27.9
1459,27,OKTIBBEHA,,54:28.0,54:28.0
1460,27,PANOLA,,54:28.2,54:28.2
1461,27,PEARL RIVER,,54:28.5,54:28.5
1462,27,PERRY,,54:28.7,54:28.7
1463,27,PIKE,,54:28.8,54:28.8
1464,27,PONTOTOC,,54:31.7,54:31.7
1465,27,PRENTISS,,54:32.0,54:32.0
1466,27,QUITMAN,,54:32.3,54:32.3
1467,27,RANKIN,,54:32.7,54:32.7
1468,27,SCOTT,,54:33.9,54:33.9
1469,27,SHARKEY,,54:34.3,54:34.3
1470,27,SIMPSON,,54:34.5,54:34.5
1471,27,SMITH,,54:38.0,54:38.0
1472,27,STONE,,54:38.2,54:38.2
1473,27,SUNFLOWER,,54:38.4,54:38.4
1474,27,TALLAHATCHIE,,54:38.8,54:38.8
1475,27,TATE,,54:39.4,54:39.4
1476,27,TIPPAH,,54:39.6,54:39.6
1477,27,TISHOMINGO,,54:39.8,54:39.8
1478,27,TUNICA,,54:40.1,54:40.1
1479,27,UNION,,54:40.2,54:40.2
1480,27,WALTHALL,,54:40.4,54:40.4
1481,27,WARREN,,54:40.5,54:40.5
1482,27,WASHINGTON,,54:40.6,54:40.6
1483,27,WAYNE,,54:41.0,54:41.0
1484,27,WEBSTER,,54:41.2,54:41.2
1485,27,WILKINSON,,54:43.7,54:43.7
1486,27,WINSTON,,54:43.8,54:43.8
1487,27,YALOBUSHA,,54:43.9,54:43.9
1488,27,YAZOO,,54:44.0,54:44.0
1489,28,ADAIR,,54:44.3,54:44.3
1490,28,ANDREW,,54:44.5,54:44.5
1491,28,ATCHISON,,54:44.9,54:44.9
1492,28,AUDRAIN,,54:45.3,54:45.3
1493,28,BARRY,,54:45.7,54:45.7
1494,28,BARTON,,54:46.3,54:46.3
1495,28,BATES,,54:46.7,54:46.7
1496,28,BENTON,,54:50.3,54:50.3
1497,28,BOLLINGER,,54:50.6,54:50.6
1498,28,BOONE,,54:51.0,54:51.0
1499,28,BUCHANAN,,54:51.8,54:51.8
1500,28,BUTLER,,54:52.2,54:52.2
1501,28,CALDWELL,,54:52.6,54:52.6
1502,28,CALLAWAY,,54:53.0,54:53.0
1503,28,CAMDEN,,54:53.4,54:53.4
1504,28,CAPE GIRARDEAU,,54:54.0,54:54.0
1505,28,CARROLL,,54:54.6,54:54.6
1506,28,CARTER,,54:58.3,54:58.3
1507,28,CASS,,54:58.5,54:58.5
1508,28,CEDAR,,54:59.5,54:59.5
1509,28,CHARITON,,54:59.7,54:59.7
1510,28,CHRISTIAN,,55:00.2,55:00.2
1511,28,CLARK,,55:00.8,55:00.8
1512,28,CLAY,,55:01.1,55:01.1
1513,28,CLINTON,,55:05.0,55:05.0
1514,28,COLE,,55:05.4,55:05.4
1515,28,COOPER,,55:05.9,55:05.9
1516,28,CRAWFORD,,55:06.3,55:06.3
1517,28,DADE,,55:06.8,55:06.8
1518,28,DALLAS,,55:07.1,55:07.1
1519,28,DAVIESS,,55:07.4,55:07.4
1520,28,DEKALB,,55:07.8,55:07.8
1521,28,DENT,,55:08.3,55:08.3
1522,28,DOUGLAS,,55:08.6,55:08.6
1523,28,DUNKLIN,,55:08.8,55:08.8
1524,28,FRANKLIN,,55:09.4,55:09.4
1525,28,GASCONADE,,55:10.5,55:10.5
1526,28,GENTRY,,55:11.1,55:11.1
1527,28,GREENE,,55:11.4,55:11.4
1528,28,GRUNDY,,55:12.1,55:12.1
1529,28,HARRISON,,55:12.4,55:12.4
1530,28,HENRY,,55:12.8,55:12.8
1531,28,HICKORY,,55:13.3,55:13.3
1532,28,HOLT,,55:13.6,55:13.6
1533,28,HOWARD,,55:14.0,55:14.0
1534,28,HOWELL,,55:14.2,55:14.2
1535,28,IRON,,55:14.7,55:14.7
1536,28,JACKSON,,55:15.2,55:15.2
1537,28,JASPER,,55:21.7,55:21.7
1538,28,JEFFERSON,,55:26.1,55:26.1
1539,28,JOHNSON,,55:27.6,55:27.6
1540,28,KNOX,,55:27.9,55:27.9
1541,28,LACLEDE,,55:28.2,55:28.2
1542,28,LAFAYETTE,,55:28.8,55:28.8
1543,28,LAWRENCE,,55:33.6,55:33.6
1544,28,LEWIS,,55:34.3,55:34.3
1545,26,BOWIE,,55:34.7,55:34.7
1546,28,LINCOLN,,55:34.8,55:34.8
1547,28,LINN,,55:35.5,55:35.5
1548,28,LIVINGSTON,,55:35.9,55:35.9
1549,28,MCDONALD,,55:36.2,55:36.2
1550,28,MACON,,55:42.2,55:42.2
1551,28,MADISON,,55:42.6,55:42.6
1552,28,MARIES,,55:43.0,55:43.0
1553,28,MARION,,55:43.2,55:43.2
1554,28,MERCER,,55:43.5,55:43.5
1555,28,MILLER,,55:43.7,55:43.7
1556,28,MISSISSIPPI,,55:44.3,55:44.3
1557,28,MONITEAU,,55:48.5,55:48.5
1558,26,HALL,,55:48.8,55:48.8
1559,28,MONROE,,55:48.9,55:48.9
1560,28,MONTGOMERY,,55:49.4,55:49.4
1561,28,MORGAN,,55:50.0,55:50.0
1562,28,NEW MADRID,,55:50.4,55:50.4
1563,28,NEWTON,,55:51.1,55:51.1
1564,28,NODAWAY,,55:55.7,55:55.7
1565,28,OREGON,,55:56.4,55:56.4
1566,28,OSAGE,,55:56.7,55:56.7
1567,28,OZARK,,55:57.2,55:57.2
1568,28,PEMISCOT,,55:58.0,55:58.0
1569,28,PERRY,,55:58.9,55:58.9
1570,28,PETTIS,,56:01.3,56:01.3
1571,28,PHELPS,,56:01.7,56:01.7
1572,28,PIKE,,56:02.2,56:02.2
1573,28,PLATTE,,56:02.8,56:02.8
1574,28,POLK,,56:03.9,56:03.9
1575,28,PULASKI,,56:04.6,56:04.6
1576,28,PUTNAM,,56:07.1,56:07.1
1577,28,RALLS,,56:07.4,56:07.4
1578,28,RANDOLPH,,56:07.9,56:07.9
1579,28,RAY,,56:08.5,56:08.5
1580,28,REYNOLDS,,56:09.3,56:09.3
1581,28,RIPLEY,,56:09.7,56:09.7
1582,28,ST CHARLES,,56:09.9,56:09.9
1583,28,ST CLAIR,,56:14.7,56:14.7
1584,28,ST FRANCOIS,,56:15.0,56:15.0
1585,28,ST LOUIS,,56:15.8,56:15.8
1586,28,STE GENEVIEVE,,56:24.2,56:24.2
1587,28,SALINE,,56:24.6,56:24.6
1588,28,SCHUYLER,,56:25.2,56:25.2
1589,28,SCOTLAND,,56:25.5,56:25.5
1590,28,SCOTT,,56:25.7,56:25.7
1591,28,SHANNON,,56:26.7,56:26.7
1592,28,SHELBY,,56:27.0,56:27.0
1593,28,STODDARD,,56:27.4,56:27.4
1594,28,STONE,,56:28.0,56:28.0
1595,28,SULLIVAN,,56:28.7,56:28.7
1596,28,TANEY,,56:31.4,56:31.4
1597,28,TEXAS,,56:32.1,56:32.1
1598,28,VERNON,,56:32.8,56:32.8
1599,28,WARREN,,56:33.5,56:33.5
1600,28,WASHINGTON,,56:34.0,56:34.0
1601,28,WAYNE,,56:34.4,56:34.4
1602,28,WEBSTER,,56:38.5,56:38.5
1603,28,WORTH,,56:38.7,56:38.7
1604,28,WRIGHT,,56:39.0,56:39.0
1605,28,SAINT LOUIS (IND CIT,,56:39.3,56:39.3
1606,26,KNOX,,56:40.2,56:40.2
1607,29,BEAVERHEAD,,56:43.7,56:43.7
1608,29,BIG HORN,,56:44.1,56:44.1
1609,29,BLAINE,,56:44.5,56:44.5
1610,29,BROADWATER,,56:44.8,56:44.8
1611,29,CARBON,,56:45.0,56:45.0
1612,29,CARTER,,56:45.4,56:45.4
1613,29,CASCADE,,56:45.6,56:45.6
1614,29,CHOUTEAU,,56:46.2,56:46.2
1615,29,CUSTER,,56:46.5,56:46.5
1616,29,DANIELS,,56:46.7,56:46.7
1617,29,DAWSON,,56:46.8,56:46.8
1618,29,DEER LODGE,,56:49.9,56:49.9
1619,29,FALLON,,56:50.1,56:50.1
1620,29,FERGUS,,56:50.2,56:50.2
1621,29,FLATHEAD,,56:50.6,56:50.6
1622,29,GALLATIN,,56:51.3,56:51.3
1623,29,GARFIELD,,56:51.6,56:51.6
1624,29,GLACIER,,56:51.8,56:51.8
1625,29,GOLDEN VALLEY,,56:52.0,56:52.0
1626,29,GRANITE,,56:52.1,56:52.1
1627,29,HILL,,56:52.2,56:52.2
1628,29,JEFFERSON,,56:52.4,56:52.4
1629,29,JUDITH BASIN,,56:52.6,56:52.6
1630,29,LAKE,,56:52.9,56:52.9
1631,29,LEWIS AND CLARK,,56:56.4,56:56.4
1632,29,LIBERTY,,56:56.8,56:56.8
1633,29,LINCOLN,,56:56.9,56:56.9
1634,29,MCCONE,,56:57.2,56:57.2
1635,29,MADISON,,56:57.3,56:57.3
1636,29,MEAGHER,,56:57.8,56:57.8
1637,29,MINERAL,,56:57.9,56:57.9
1638,29,MISSOULA,,56:58.1,56:58.1
1639,29,MUSSELSHELL,,56:58.6,56:58.6
1640,29,PARK,,56:58.7,56:58.7
1641,29,PETROLEUM,,56:59.2,56:59.2
1642,29,PHILLIPS,,56:59.3,56:59.3
1643,29,PONDERA,,56:59.5,56:59.5
1644,29,POWDER RIVER,,56:59.8,56:59.8
1645,29,POWELL,,57:03.9,57:03.9
1646,29,PRAIRIE,,57:04.2,57:04.2
1647,29,RAVALLI,,57:04.3,57:04.3
1648,29,RICHLAND,,57:04.7,57:04.7
1649,29,ROOSEVELT,,57:04.9,57:04.9
1650,29,ROSEBUD,,57:05.1,57:05.1
1651,29,SANDERS,,57:05.6,57:05.6
1652,29,SHERIDAN,,57:06.0,57:06.0
1653,29,SILVER BOW,,57:06.4,57:06.4
1654,29,STILLWATER,,57:07.1,57:07.1
1655,29,SWEET GRASS,,57:07.5,57:07.5
1656,29,TETON,,57:11.3,57:11.3
1657,29,TOOLE,,57:11.5,57:11.5
1658,29,TREASURE,,57:11.9,57:11.9
1659,29,VALLEY,,57:12.1,57:12.1
1660,29,WHEATLAND,,57:12.6,57:12.6
1661,29,WIBAUX,,57:12.8,57:12.8
1662,29,YELLOWSTONE,,57:12.8,57:12.8
1663,30,ADAMS,,57:13.3,57:13.3
1664,30,ANTELOPE,,57:13.6,57:13.6
1665,30,ARTHUR,,57:13.9,57:13.9
1666,30,BANNER,,57:13.9,57:13.9
1667,30,BLAINE,,57:13.9,57:13.9
1668,30,BOONE,,57:14.1,57:14.1
1669,30,BOX BUTTE,,57:14.3,57:14.3
1670,30,BOYD,,57:14.4,57:14.4
1671,30,BROWN,,57:18.5,57:18.5
1672,30,BUFFALO,,57:18.6,57:18.6
1673,30,BURT,,57:19.1,57:19.1
1674,30,BUTLER,,57:19.3,57:19.3
1675,30,CASS,,57:19.9,57:19.9
1676,30,CEDAR,,57:20.4,57:20.4
1677,30,CHASE,,57:20.8,57:20.8
1678,30,CHERRY,,57:21.0,57:21.0
1679,30,CHEYENNE,,57:21.3,57:21.3
1680,30,CLAY,,57:24.3,57:24.3
1681,30,COLFAX,,57:24.7,57:24.7
1682,30,CUMING,,57:25.0,57:25.0
1683,30,CUSTER,,57:25.1,57:25.1
1684,30,DAKOTA,,57:25.6,57:25.6
1685,30,DAWES,,57:25.8,57:25.8
1686,30,DAWSON,,57:26.0,57:26.0
1687,30,DEUEL,,57:26.3,57:26.3
1688,30,DIXON,,57:26.4,57:26.4
1689,30,DODGE,,57:26.7,57:26.7
1690,30,DOUGLAS,,57:27.2,57:27.2
1691,30,DUNDY,,57:32.5,57:32.5
1692,30,FILLMORE,,57:32.7,57:32.7
1693,30,FRANKLIN,,57:33.0,57:33.0
1694,30,FRONTIER,,57:33.2,57:33.2
1695,30,FURNAS,,57:33.4,57:33.4
1696,30,GAGE,,57:33.8,57:33.8
1697,30,GARDEN,,57:34.2,57:34.2
1698,30,GARFIELD,,57:34.4,57:34.4
1699,30,GOSPER,,57:37.7,57:37.7
1700,30,GRANT,,57:37.8,57:37.8
1701,30,GREELEY,,57:37.9,57:37.9
1702,30,HALL,,57:38.1,57:38.1
1703,30,HAMILTON,,57:38.3,57:38.3
1704,30,HARLAN,,57:38.5,57:38.5
1705,30,HAYES,,57:38.8,57:38.8
1706,30,HITCHCOCK,,57:38.9,57:38.9
1707,30,HOLT,,57:39.1,57:39.1
1708,30,HOOKER,,57:39.5,57:39.5
1709,30,HOWARD,,57:39.5,57:39.5
1710,30,JEFFERSON,,57:39.9,57:39.9
1711,30,JOHNSON,,57:44.2,57:44.2
1712,30,KEARNEY,,57:44.4,57:44.4
1713,30,KEITH,,57:44.6,57:44.6
1714,30,KEYA PAHA,,57:44.8,57:44.8
1715,30,KIMBALL,,57:44.9,57:44.9
1716,30,KNOX,,57:45.0,57:45.0
1717,30,LANCASTER,,57:45.5,57:45.5
1718,26,POLK,,57:46.4,57:46.4
1719,30,LINCOLN,,57:46.5,57:46.5
1720,30,LOGAN,,57:51.3,57:51.3
1721,30,LOUP,,57:51.4,57:51.4
1722,30,MCPHERSON,,57:51.4,57:51.4
1723,30,MADISON,,57:51.5,57:51.5
1724,30,MERRICK,,57:51.7,57:51.7
1725,30,MORRILL,,57:52.0,57:52.0
1726,30,NANCE,,57:52.1,57:52.1
1727,30,NEMAHA,,57:52.2,57:52.2
1728,30,NUCKOLLS,,57:52.5,57:52.5
1729,30,OTOE,,57:52.7,57:52.7
1730,30,PAWNEE,,57:53.2,57:53.2
1731,30,PERKINS,,57:53.4,57:53.4
1732,30,PHELPS,,57:53.5,57:53.5
1733,30,PIERCE,,57:53.7,57:53.7
1734,30,PLATTE,,57:54.0,57:54.0
1735,30,POLK,,57:58.4,57:58.4
1736,30,RED WILLOW,,57:58.5,57:58.5
